candidate_evaluations,critical_paths_found,relay_cascade_paths_found,captured_load_shed_mw,critical_recall,relay_cascade_recall,query_precision
881,802,714,26203.416168755968,0.42979635584137194,0.41367323290845887,0.9103291713961408
882,803,715,26220.735807819776,0.4303322615219721,0.414252607184241,0.9104308390022676
883,804,716,26238.055446883583,0.43086816720257237,0.4148319814600232,0.9105322763306908
884,805,717,26255.37508594739,0.43140407288317256,0.41541135573580534,0.9106334841628959
885,806,718,26272.6947250112,0.43193997856377275,0.4159907300115875,0.9107344632768362
886,807,719,26290.014364075007,0.432475884244373,0.4165701042873696,0.9108352144469526
887,808,720,26307.334003138814,0.4330117899249732,0.4171494785631518,0.910935738444194
888,809,721,26324.653642202622,0.43354769560557344,0.41772885283893396,0.911036036036036
889,810,722,26341.97328126643,0.4340836012861736,0.4183082271147161,0.9111361079865017
890,811,723,26359.292920330237,0.43461950696677387,0.41888760139049824,0.9112359550561798
891,812,724,26376.612559394045,0.43515541264737406,0.41946697566628044,0.9113355780022446
892,813,725,26393.932198457853,0.43569131832797425,0.4200463499420626,0.9114349775784754
893,814,726,26411.25183752166,0.4362272240085745,0.4206257242178447,0.9115341545352743
894,815,727,26428.57147658547,0.4367631296891747,0.42120509849362686,0.9116331096196868
895,816,728,26445.891115649276,0.43729903536977494,0.42178447276940906,0.911731843575419
896,817,729,26463.210754713084,0.4378349410503751,0.4223638470451912,0.9118303571428571
897,818,730,26480.53039377689,0.43837084673097537,0.42294322132097334,0.9119286510590858
898,819,731,26497.8500328407,0.43890675241157556,0.4235225955967555,0.9120267260579065
899,820,732,26515.169671904507,0.43944265809217575,0.4241019698725377,0.9121245828698554
900,821,733,26532.489310968314,0.439978563772776,0.4246813441483198,0.9122222222222223
901,822,734,26549.808950032122,0.4405144694533762,0.42526071842410196,0.9123196448390677
902,823,735,26567.12858909593,0.44105037513397644,0.4258400926998841,0.9124168514412417
903,824,736,26584.448228159737,0.4415862808145766,0.4264194669756663,0.9125138427464009
904,825,737,26601.767867223545,0.44212218649517687,0.42699884125144844,0.9126106194690266
905,826,738,26619.087506287353,0.44265809217577706,0.4275782155272306,0.912707182320442
906,827,739,26636.40714535116,0.44319399785637725,0.4281575898030128,0.91280353200883
907,828,740,26653.72678441497,0.4437299035369775,0.4287369640787949,0.9128996692392503
908,829,741,26671.046423478776,0.4442658092175777,0.42931633835457705,0.9129955947136564
909,830,742,26688.366062542584,0.44480171489817794,0.4298957126303592,0.9130913091309131
910,831,743,26705.68570160639,0.4453376205787781,0.4304750869061414,0.9131868131868132
911,832,744,26723.0053406702,0.44587352625937837,0.43105446118192353,0.9132821075740944
912,833,745,26740.324979734007,0.44640943193997856,0.4316338354577057,0.9133771929824561
913,834,746,26757.644618797814,0.44694533762057875,0.4322132097334878,0.9134720700985761
914,835,747,26774.964257861622,0.447481243301179,0.43279258400927,0.9135667396061269
915,836,748,26792.28389692543,0.4480171489817792,0.43337195828505215,0.9136612021857924
916,837,749,26809.603535989238,0.44855305466237944,0.4339513325608343,0.9137554585152838
917,838,750,26826.923175053045,0.4490889603429796,0.43453070683661643,0.9138495092693566
918,839,751,26844.242814116853,0.44962486602357987,0.43511008111239863,0.9139433551198257
919,840,752,26861.56245318066,0.45016077170418006,0.43568945538818077,0.9140369967355821
920,841,753,26878.88209224447,0.45069667738478025,0.4362688296639629,0.9141304347826087
921,842,754,26896.201731308276,0.4512325830653805,0.43684820393974505,0.9142236699239956
922,843,755,26913.521370372084,0.4517684887459807,0.43742757821552725,0.9143167028199566
923,844,756,26930.84100943589,0.45230439442658094,0.4380069524913094,0.914409534127844
924,845,757,26948.1606484997,0.4528403001071811,0.43858632676709153,0.9145021645021645
925,846,758,26965.480287563507,0.4533762057877814,0.4391657010428737,0.9145945945945946
926,847,759,26982.799926627315,0.45391211146838156,0.43974507531865586,0.9146868250539957
927,848,760,27000.119565691122,0.45444801714898175,0.440324449594438,0.9147788565264293
928,849,761,27017.43920475493,0.454983922829582,0.44090382387022015,0.9148706896551724
929,850,762,27034.758843818738,0.4555198285101822,0.44148319814600234,0.9149623250807319
930,851,763,27052.078482882545,0.45605573419078244,0.4420625724217845,0.9150537634408602
931,852,764,27069.398121946353,0.4565916398713826,0.4426419466975666,0.9151450053705693
932,853,765,27086.71776101016,0.4571275455519829,0.44322132097334876,0.9152360515021459
933,854,766,27104.03740007397,0.45766345123258306,0.44380069524913096,0.9153269024651661
934,855,767,27121.357039137776,0.45819935691318325,0.4443800695249131,0.9154175588865097
935,856,768,27138.676678201584,0.4587352625937835,0.44495944380069524,0.9155080213903743
936,857,769,27155.99631726539,0.4592711682743837,0.4455388180764774,0.9155982905982906
937,858,770,27173.3159563292,0.45980707395498394,0.4461181923522596,0.9156883671291356
938,859,771,27190.635595393007,0.4603429796355841,0.4466975666280417,0.9157782515991472
939,860,772,27207.955234456815,0.4608788853161844,0.44727694090382386,0.9158679446219382
940,861,773,27225.274873520622,0.46141479099678456,0.447856315179606,0.9159574468085107
941,862,774,27242.59451258443,0.46195069667738475,0.4484356894553882,0.9160467587672688
942,863,775,27259.914151648238,0.462486602357985,0.44901506373117034,0.916135881104034
943,864,776,27277.233790712045,0.4630225080385852,0.4495944380069525,0.9162248144220573
944,865,777,27294.553429775853,0.46355841371918544,0.4501738122827346,0.9163135593220338
945,866,778,27311.87306883966,0.4640943193997856,0.4507531865585168,0.9164021164021164
946,867,779,27329.19270790347,0.4646302250803859,0.45133256083429896,0.9164904862579282
947,868,780,27346.512346967276,0.46516613076098606,0.4519119351100811,0.9165786694825766
948,869,781,27363.831986031084,0.46570203644158625,0.4524913093858633,0.9166666666666666
949,870,782,27381.15162509489,0.4662379421221865,0.45307068366164543,0.916754478398314
950,871,783,27398.4712641587,0.4667738478027867,0.4536500579374276,0.9168421052631579
951,872,784,27415.790903222507,0.46730975348338694,0.4542294322132097,0.9169295478443743
952,873,785,27433.110542286315,0.4678456591639871,0.4548088064889919,0.917016806722689
953,874,786,27450.430181350122,0.4683815648445874,0.45538818076477405,0.9171038824763903
954,875,787,27467.74982041393,0.46891747052518756,0.4559675550405562,0.9171907756813418
955,876,788,27485.069459477738,0.4694533762057878,0.45654692931633833,0.9172774869109948
956,877,789,27502.389098541546,0.469989281886388,0.45712630359212053,0.9173640167364017
957,878,790,27519.708737605353,0.4705251875669882,0.45770567786790267,0.9174503657262278
958,879,791,27537.02837666916,0.47106109324758844,0.4582850521436848,0.9175365344467641
959,880,792,27554.34801573297,0.4715969989281886,0.45886442641946695,0.9176225234619395
960,881,793,27571.667654796776,0.4721329046087889,0.45944380069524915,0.9177083333333333
961,882,794,27588.987293860584,0.47266881028938906,0.4600231749710313,0.9177939646201873
962,883,795,27606.30693292439,0.4732047159699893,0.46060254924681343,0.9178794178794178
963,884,796,27623.6265719882,0.4737406216505895,0.46118192352259557,0.9179646936656283
964,885,797,27640.946211052007,0.4742765273311897,0.46176129779837777,0.9180497925311203
965,886,798,27658.265850115815,0.47481243301178994,0.4623406720741599,0.9181347150259067
966,887,799,27675.585489179623,0.4753483386923901,0.46292004634994205,0.9182194616977226
967,888,800,27692.90512824343,0.4758842443729904,0.46349942062572425,0.9183040330920372
968,889,801,27710.224767307238,0.47642015005359056,0.4640787949015064,0.9183884297520661
969,890,802,27727.544406371046,0.4769560557341908,0.4646581691772885,0.9184726522187823
970,891,803,27744.864045434853,0.477491961414791,0.46523754345307067,0.9185567010309278
971,892,804,27762.18368449866,0.4780278670953912,0.46581691772885286,0.9186405767250257
972,893,805,27779.50332356247,0.47856377277599144,0.466396292004635,0.918724279835391
973,894,806,27796.822962626276,0.4790996784565916,0.46697566628041715,0.9188078108941419
974,895,807,27814.142601690084,0.4796355841371919,0.4675550405561993,0.9188911704312115
975,896,808,27831.462240753892,0.48017148981779206,0.4681344148319815,0.918974358974359
976,897,809,27848.7818798177,0.4807073954983923,0.4687137891077636,0.9190573770491803
977,898,810,27866.101518881507,0.4812433011789925,0.46929316338354576,0.9191402251791198
978,899,811,27883.421157945315,0.4817792068595927,0.4698725376593279,0.9192229038854806
979,900,812,27900.740797009123,0.48231511254019294,0.4704519119351101,0.9193054136874361
980,901,813,27918.06043607293,0.4828510182207931,0.47103128621089224,0.9193877551020408
981,902,814,27935.380075136738,0.4833869239013934,0.4716106604866744,0.9194699286442406
982,903,815,27952.699714200546,0.48392282958199356,0.4721900347624565,0.9195519348268839
983,904,816,27970.019353264353,0.4844587352625938,0.4727694090382387,0.9196337741607324
984,905,817,27987.33899232816,0.484994640943194,0.47334878331402086,0.9197154471544715
985,906,818,28004.65863139197,0.4855305466237942,0.473928157589803,0.9197969543147209
986,907,819,28036.196440875712,0.48606645230439444,0.47450753186558514,0.9198782961460447
987,908,820,28067.734250359455,0.4866023579849946,0.47508690614136734,0.9199594731509625
988,909,821,28099.2720598432,0.4871382636655949,0.4756662804171495,0.9200404858299596
989,910,821,28130.809869326942,0.48767416934619506,0.4756662804171495,0.9201213346814965
990,911,822,28162.347678810685,0.4882100750267953,0.4762456546929316,0.9202020202020202
991,912,823,28193.88548829443,0.4887459807073955,0.4768250289687138,0.9202825428859738
992,913,824,28225.423297778172,0.4892818863879957,0.47740440324449596,0.9203629032258065
993,914,825,28256.961107261915,0.48981779206859594,0.4779837775202781,0.9204431017119838
994,915,826,28288.49891674566,0.4903536977491961,0.47856315179606024,0.920523138832998
995,916,827,28320.036726229402,0.4908896034297964,0.47914252607184243,0.9206030150753769
996,917,828,28351.574535713145,0.49142550911039656,0.4797219003476246,0.9206827309236948
997,918,829,28383.11234519689,0.4919614147909968,0.4803012746234067,0.9207622868605817
998,919,830,28414.650154680632,0.492497320471597,0.48088064889918886,0.9208416833667334
999,920,831,28446.187964164375,0.4930332261521972,0.48146002317497105,0.9209209209209209
1000,921,832,28477.72577364812,0.49356913183279744,0.4820393974507532,0.921
1001,922,833,28509.263583131862,0.4941050375133976,0.48261877172653533,0.9210789210789211
1002,923,834,28540.801392615605,0.4946409431939979,0.4831981460023175,0.9211576846307385
1003,924,835,28572.33920209935,0.49517684887459806,0.48377752027809967,0.9212362911266201
1004,925,836,28603.877011583092,0.4957127545551983,0.4843568945538818,0.9213147410358565
1005,926,837,28635.414821066835,0.4962486602357985,0.48493626882966395,0.9213930348258706
1006,927,838,28666.95263055058,0.4967845659163987,0.4855156431054461,0.9214711729622267
1007,928,839,28698.490440034322,0.49732047159699894,0.4860950173812283,0.9215491559086395
1008,929,840,28730.028249518065,0.4978563772775991,0.48667439165701043,0.9216269841269841
1009,930,841,28761.56605900181,0.4983922829581994,0.48725376593279257,0.9217046580773043
1010,931,842,28793.103868485552,0.49892818863879956,0.48783314020857477,0.9217821782178218
1011,932,843,28824.641677969295,0.4994640943193998,0.4884125144843569,0.9218595450049456
1012,933,844,28856.17948745304,0.5,0.48899188876013905,0.9219367588932806
1013,934,845,28887.717296936782,0.5005359056806002,0.4895712630359212,0.9220138203356367
1014,935,846,28919.255106420525,0.5010718113612004,0.4901506373117034,0.9220907297830375
1015,936,847,28950.79291590427,0.5016077170418006,0.4907300115874855,0.9221674876847291
1016,937,848,28982.330725388012,0.5021436227224009,0.49130938586326767,0.922244094488189
1017,938,849,29013.868534871755,0.5026795284030011,0.4918887601390498,0.9223205506391348
1018,939,850,29045.4063443555,0.5032154340836013,0.492468134414832,0.9223968565815324
1019,940,851,29076.944153839242,0.5037513397642015,0.49304750869061414,0.9224730127576055
1020,941,852,29108.481963322985,0.5042872454448017,0.4936268829663963,0.9225490196078432
1021,942,853,29140.01977280673,0.5048231511254019,0.4942062572421784,0.9226248775710089
1022,943,854,29171.557582290472,0.5053590568060021,0.4947856315179606,0.9227005870841487
1023,944,855,29203.095391774215,0.5058949624866024,0.49536500579374276,0.9227761485826002
1024,945,856,29234.63320125796,0.5064308681672026,0.4959443800695249,0.9228515625
1025,946,857,29266.171010741702,0.5069667738478028,0.49652375434530704,0.9229268292682927
1026,947,858,29297.708820225445,0.507502679528403,0.49710312862108924,0.9230019493177388
1027,948,859,29329.24662970919,0.5080385852090032,0.4976825028968714,0.9230769230769231
1028,949,860,29360.784439192932,0.5085744908896034,0.4982618771726535,0.9231517509727627
1029,950,861,29392.322248676675,0.5091103965702036,0.49884125144843566,0.923226433430515
1030,951,862,29423.86005816042,0.5096463022508039,0.49942062572421786,0.9233009708737864
1031,952,863,29455.397867644162,0.5101822079314041,0.5,0.9233753637245393
1032,953,864,29486.935677127905,0.5107181136120043,0.5005793742757821,0.9234496124031008
1033,954,865,29518.47348661165,0.5112540192926045,0.5011587485515643,0.9235237173281704
1034,955,866,29550.011296095392,0.5117899249732047,0.5017381228273464,0.9235976789168279
1035,956,867,29581.549105579135,0.5123258306538049,0.5023174971031287,0.923671497584541
1036,957,868,29613.08691506288,0.5128617363344051,0.5028968713789108,0.9237451737451737
1037,958,869,29644.624724546622,0.5133976420150054,0.503476245654693,0.9238187078109933
1038,959,870,29676.162534030365,0.5139335476956056,0.5040556199304751,0.9238921001926782
1039,960,871,29707.70034351411,0.5144694533762058,0.5046349942062572,0.9239653512993262
1040,961,872,29739.238152997852,0.515005359056806,0.5052143684820394,0.9240384615384616
1041,962,873,29770.775962481595,0.5155412647374062,0.5057937427578215,0.9241114313160422
1042,963,874,29802.31377196534,0.5160771704180064,0.5063731170336037,0.9241842610364683
1043,964,875,29833.851581449082,0.5166130760986066,0.5069524913093859,0.9242569511025887
1044,965,876,29865.389390932825,0.5171489817792069,0.507531865585168,0.9243295019157088
1045,966,877,29896.92720041657,0.5176848874598071,0.5081112398609502,0.9244019138755981
1046,967,878,29928.465009900312,0.5182207931404073,0.5086906141367323,0.9244741873804971
1047,968,879,29960.002819384055,0.5187566988210075,0.5092699884125145,0.9245463228271251
1048,969,880,29991.5406288678,0.5192926045016077,0.5098493626882966,0.924618320610687
1049,970,881,30023.078438351542,0.5198285101822079,0.5104287369640788,0.9246901811248809
