method,alpha,epsilon,budget_type,budget_label,K,search_budget_ratio,critical_hit_count,relay_cascade_hit_count,recall_critical,recall_relay_cascade,precision_at_k,captured_total_load_shed_mw,captured_total_load_shed_ratio,captured_relay_cascade_load_shed_mw,captured_relay_cascade_load_shed_ratio,mean_p_first_topk,median_p_first_topk,mean_p_second_topk,median_p_second_topk,num_low_p_first_high_p_second_hits,critical_hit_count_std,relay_cascade_hit_count_std,recall_critical_std,recall_relay_cascade_std,precision_at_k_std,captured_total_load_shed_mw_std,captured_total_load_shed_ratio_std,captured_relay_cascade_load_shed_mw_std,captured_relay_cascade_load_shed_ratio_std,mean_p_first_topk_std,median_p_first_topk_std,mean_p_second_topk_std,median_p_second_topk_std,num_low_p_first_high_p_second_hits_std
random,,,fixed,500,500,0.015356265356265357,27.6,26.6,0.01573546180159635,0.016189896530736457,0.055200000000000006,918.8066228508123,0.015725374263332,890.3486981628096,0.016050251602286188,0.11398827911521181,0.032856531849999995,0.12776245160033634,0.016161867417395066,10.3,4.671426144361294,4.550946177566936,0.002663298828028103,0.0027699002906676424,0.009342852288722586,168.16592177955414,0.0028781595523512983,160.6311905374252,0.0028956868568689722,0.01311984193812545,0.004632191207405525,0.010937107571564162,0.002993646623116304,3.4334951418181574
random,,,percent,2%,651,0.019993857493857493,35.4,33.8,0.020182440136830102,0.02057212416311625,0.054377880184331796,1152.6075593423107,0.019726877014845462,1115.1500614159315,0.020102729522672565,0.11312157918469201,0.0325780486,0.13008865362417926,0.0163737676106393,13.7,4.993328882953068,4.516635916254486,0.002846823764511441,0.0027490175996679766,0.007670244059835742,184.5037301886004,0.003157781123947851,173.98863075294895,0.003136480465782015,0.007551310464937632,0.004815550684147332,0.009851063961621954,0.0022406614347360468,3.0930028559098792
random,,,fixed,1000,1000,0.030712530712530713,55.4,52.7,0.03158494868871152,0.03207547169811321,0.05539999999999999,1780.0926894459067,0.030466284274382395,1721.973861938724,0.03104189829637178,0.11286751086692368,0.031698920900000004,0.13114505752961997,0.016557163884863217,21.4,9.118966803073446,7.789594198530356,0.0051989548478183845,0.004741079853031257,0.009118966803073444,296.61636917463045,0.005076588807587514,270.21480706740465,0.004871142788262939,0.006255213774831405,0.00309300875760137,0.01225219651364838,0.001644584938670806,4.671426144361294
random,,,percent,5%,1628,0.05,87.4,82.4,0.04982896237172178,0.050152160681679846,0.05368550368550369,2864.9487564753044,0.04903359457842847,2743.8283212520378,0.04946279474597574,0.1145145574963868,0.0315158424,0.12989133120882818,0.015914655989035926,35.6,10.09069978852915,8.959166627910582,0.00575296453165858,0.00545293160554509,0.006198218543322572,324.7056074564327,0.005557336087556756,285.71372097337286,0.005150540588547555,0.004915713895553686,0.0018588126114860535,0.009512731110601616,0.0011047884977835223,5.561774297230456
random,,,fixed,2000,2000,0.06142506142506143,106.3,100.0,0.06060433295324972,0.06086427267194157,0.05315000000000001,3464.7332484060926,0.05929890544840196,3319.3898901685548,0.05983840153102371,0.11490614909435451,0.031245332199999996,0.1300326133963431,0.015854586008936113,43.8,11.67190358653349,10.154364141151877,0.006654449023109171,0.006180379878972539,0.0058359517932667455,324.9646195203115,0.005561769078723682,292.2840758056935,0.005268983900019394,0.005351375285439255,0.0016535016498216279,0.007156418418493881,0.0009131684942681228,6.321040701937898
random,,,percent,10%,3256,0.1,176.2,164.9,0.10045610034207526,0.10036518563603165,0.05411547911547911,5757.768392365451,0.09854419922507644,5470.747797790547,0.0986207749709485,0.116238328098178,0.0314049359,0.13003372509067482,0.015919629950076293,73.4,14.950287994253191,13.787675656179326,0.008523539335378102,0.008391768506499895,0.004591611791846803,398.47792577431346,0.006819949228309772,371.9818814623689,0.006705690479788928,0.003824727201562313,0.001161436139383809,0.006008850164803822,0.0007146394199204098,9.935346552139544
random,,,fixed,5000,5000,0.15356265356265356,272.9,255.3,0.1555872291904219,0.15538648813146683,0.054580000000000004,8954.212672586753,0.15325133930032647,8504.257427231238,0.15330563371331263,0.1159447436724377,0.0315302571,0.13064434654074708,0.016120620165020187,111.1,15.602350250309511,14.220876672460575,0.00889529660793017,0.008655433154266935,0.0031204700500619027,461.17206742483825,0.007892959388504197,420.67355573893593,0.007583451771166211,0.003791487500604055,0.0011084334253982503,0.0035910653882780313,0.000612066081497472,10.257246760759493
random,,,fixed,10000,10000,0.3071253071253071,542.4,508.0,0.309236031927024,0.30919050517346314,0.05424,18031.953692622577,0.30861686612113504,17094.06155760649,0.3081534116584758,0.1165127480123345,0.0320360122,0.13039958323053852,0.015911193517968002,229.3,25.417404360879267,24.868543271459316,0.014491108529577697,0.015136057986280779,0.0025417404360879264,992.3025694183252,0.016983257301904357,962.7376023687738,0.01735520114409713,0.0019732690767221097,0.001190853363993868,0.002424955131305273,0.0004460595273944388,17.505872030708883
second_only,0.0,0.0,fixed,100,100,0.003071253071253071,94.0,88.0,0.053591790193842644,0.05356055995130858,0.94,7282.215150898945,0.12463510369426953,6794.059792515154,0.12247602461356581,0.12714072157447,0.040972455,0.9999813556671142,0.9999896883964539,55.0,,,,,,,,,,,,,,
second_only,0.0,0.0,percent,0.5%,163,0.005006142506142506,156.0,150.0,0.08893956670467502,0.09129640900791236,0.9570552147239264,9175.966812325014,0.15704666113965715,8687.811453941224,0.15661454888035575,0.1128416400961595,0.039674986,0.9999612328465,0.9999544620513916,96.0,,,,,,,,,,,,,,
second_only,0.0,0.0,percent,1%,326,0.010012285012285013,311.0,304.0,0.17730900798175597,0.18502738892270237,0.9539877300613497,15657.663691752772,0.26798089556454613,15088.149106971683,0.27199297295476266,0.11023019668663804,0.029755248,0.9999218179038697,0.9999213218688965,199.0,,,,,,,,,,,,,,
second_only,0.0,0.0,fixed,500,500,0.015356265356265357,469.0,461.0,0.26738882554161914,0.28058429701765064,0.938,21876.80834248418,0.37442154890584245,21286.517397806118,0.383730509940899,0.110443470257382,0.03140664,0.9997748879194259,0.9998998045921326,291.0,,,,,,,,,,,,,,
second_only,0.0,0.0,percent,2%,651,0.019993857493857493,532.0,523.0,0.3033067274800456,0.3183201460742544,0.8172043010752689,23774.125750243453,0.40689413409550534,23148.717672272753,0.41730025963639467,0.10729784555125192,0.03140664,0.9986648172277459,0.9997552037239076,335.0,,,,,,,,,,,,,,
second_only,0.0,0.0,fixed,1000,1000,0.030712530712530713,661.0,645.0,0.3768529076396807,0.39257455873402314,0.661,27005.27892936892,0.4621953169344467,26159.481493776246,0.4715750813437829,0.11119751883670599,0.029755248,0.9921404576301575,0.9978501796722412,418.0,,,,,,,,,,,,,,
second_only,0.0,0.0,percent,5%,1628,0.05,986.0,960.0,0.5621436716077537,0.5842970176506391,0.6056511056511057,36167.266790796486,0.6190027283460282,34994.915909109055,0.630850818674797,0.11048521746331327,0.03140664,0.9689235426577069,0.9810527861118317,618.0,,,,,,,,,,,,,,
second_only,0.0,0.0,fixed,2000,2000,0.06142506142506143,1159.0,1124.0,0.6607753705815279,0.6841144248326233,0.5795,41324.101745659354,0.7072619524990289,39922.61106208227,0.7196820228847723,0.11151976446989749,0.030580944,0.9457761067450047,0.9661130011081696,726.0,,,,,,,,,,,,,,
second_only,0.0,0.0,percent,10%,3256,0.1,1464.0,1392.0,0.8346636259977195,0.8472306755934267,0.44963144963144963,49405.40111369564,0.8455733816244514,47262.098871547874,0.8519904389209961,0.11542727517523434,0.03140664,0.8425819471899503,0.8832069933414459,743.0,,,,,,,,,,,,,,
second_only,0.0,0.0,fixed,5000,5000,0.15356265356265356,1705.0,1621.0,0.9720638540478905,0.9866098600121729,0.341,57360.971217489525,0.9817329545410771,55011.96671497075,0.9916967461555339,0.11290372723409542,0.029649075,0.6798706529349089,0.7344274520874023,743.0,,,,,,,,,,,,,,
second_only,0.0,0.0,fixed,10000,10000,0.3071253071253071,1733.0,1637.0,0.9880273660205245,0.9963481436396835,0.1733,57918.088257365984,0.9912680120196076,55390.11202680743,0.9985135443490142,0.11245301273794062,0.029649075,0.39848226435519757,0.24626083672046656,743.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,100,100,0.003071253071253071,57.0,51.0,0.03249714937286203,0.0310407790626902,0.57,2018.21342097023,0.03454172031277323,1827.4541220491228,0.032943383318296195,0.9119528563999999,0.95027333,0.9122169637680053,0.9496977627277374,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,percent,0.5%,163,0.005006142506142506,85.0,79.0,0.04846066134549601,0.04808277541083384,0.5214723926380368,3030.497140350286,0.05186695497263901,2839.7378414291784,0.0511917487311661,0.8494930360122699,0.88282883,0.8863586509154618,0.9476514458656312,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,percent,1%,326,0.010012285012285013,139.0,129.0,0.07924743443557583,0.07851491174680462,0.4263803680981595,4831.639565859364,0.08269350545484505,4473.352380531943,0.08064079990387593,0.7517043351226994,0.6986891,0.8026597954195701,0.8418701589107513,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,500,500,0.015356265356265357,203.0,190.0,0.11573546180159636,0.11564211807668898,0.406,7027.016386988351,0.12026737715178747,6592.422808491321,0.11884112928257169,0.67322063544,0.6807031,0.7400187172293663,0.8114143908023834,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,percent,2%,651,0.019993857493857493,250.0,237.0,0.14253135689851767,0.14424832623250153,0.38402457757296465,8657.416881273051,0.14817167968304096,8222.823302776023,0.14823224110174807,0.6173006379109063,0.59134614,0.714707530542819,0.798006534576416,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,1000,1000,0.030712530712530713,360.0,341.0,0.20524515393386544,0.20754716981132076,0.36,12400.524042676152,0.2122349543231275,11766.731146515252,0.2121180115473055,0.51919157873,0.5032925,0.6890684499889612,0.7785576581954956,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,percent,5%,1628,0.05,559.0,522.0,0.3187001140250855,0.317711503347535,0.34336609336609336,18729.60131236268,0.320557104307813,17691.444689839056,0.3189223941875447,0.4274420937162163,0.2666303,0.6496906464859953,0.7461890876293182,0.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,2000,2000,0.06142506142506143,634.0,593.0,0.3614595210946408,0.36092513694461353,0.317,21342.40583018616,0.36527525053995036,20216.65305029085,0.36444414270818615,0.406830535916,0.248285815,0.613522148532793,0.7077791690826416,13.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,percent,10%,3256,0.1,922.0,859.0,0.5256556442417332,0.5228241022519781,0.2831695331695332,31083.7885346141,0.5319990040041782,29291.497538733653,0.5280357081158472,0.34065389084090913,0.17972817,0.5565787825627019,0.5610985159873962,223.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,5000,5000,0.15356265356265356,1185.0,1099.0,0.6755986316989738,0.6688983566646378,0.237,39757.715412389065,0.6804532522578214,37334.649045041675,0.6730290187344073,0.2992734515569,0.14211749,0.48401558251027016,0.4599466025829315,399.0,,,,,,,,,,,,,,
strict_path_prob,1.0,0.0,fixed,10000,10000,0.3071253071253071,1531.0,1434.0,0.8728620296465223,0.8727936701156421,0.1531,51170.796120571315,0.8757881150790285,48574.20187511807,0.8756436248905747,0.23303421597312998,0.101857536,0.33659712475000414,0.15902292728424072,603.0,,,,,,,,,,,,,,
